task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features,time_window
binary,1,DT,PGD-20-SNN,0.1,0.8503668763102725,0.8521686189915854,0.4271488469601677,0.41315869377080067,0.42321802935010483,0.3408876298394712,0.3408876298394712,0.8729035639412998,2,716,20.0,9.5,0.031578947368421054,,,,, (1hours)
binary,1,DT,BBA,0.1,0.8503668763102725,0.8521686189915854,0.08490566037735849,0.10196882690730108,0.765461215932914,0.8470254957507082,0.8470254957507082,0.8729035639412998,2,716,,,,80.0,160.0,115.0,, (1hours)
binary,1,DT,DBA-style,0.1,0.8503668763102725,0.8521686189915854,0.12473794549266247,0.14307053393409938,0.72562893081761,0.7936732766761095,0.7936732766761095,0.8729035639412998,2,716,,,,,,,105.0, (1hours)
binary,1,DT,FGSM-SNN,0.2,0.8503668763102725,0.8521686189915854,0.240041928721174,0.2547071938037041,0.6103249475890985,0.6340887629839471,0.6340887629839471,0.8729035639412998,2,716,,,,,,,, (1hours)
binary,1,DT,PGD-10-SNN,0.2,0.8503668763102725,0.8521686189915854,0.24554507337526205,0.2610890373807598,0.6048218029350105,0.6383380547686497,0.6383380547686497,0.8729035639412998,2,716,10.0,3.0,0.1,,,,, (1hours)
binary,1,DT,PGD-20-SNN,0.2,0.8503668763102725,0.8521686189915854,0.24921383647798742,0.26480998176525716,0.6011530398322851,0.6364494806421152,0.6364494806421152,0.8729035639412998,2,716,20.0,9.5,0.031578947368421054,,,,, (1hours)
binary,1,DT,BBA,0.2,0.8503668763102725,0.8521686189915854,0.010744234800838574,0.013850229564368523,0.839622641509434,0.9806421152030217,0.9806421152030217,0.8729035639412998,2,716,,,,80.0,160.0,115.0,, (1hours)
binary,1,DT,DBA-style,0.2,0.8503668763102725,0.8521686189915854,0.1069182389937107,0.1258071060110806,0.7434486373165619,0.8078375826251181,0.8078375826251181,0.8729035639412998,2,716,,,,,,,105.0, (1hours)
binary,1,DT,FGSM-SNN,0.3,0.8503668763102725,0.8521686189915854,0.24973794549266248,0.2616285758196169,0.60062893081761,0.7719546742209632,0.7719546742209632,0.8729035639412998,2,716,,,,,,,, (1hours)
binary,1,DT,PGD-10-SNN,0.3,0.8503668763102725,0.8521686189915854,0.2638888888888889,0.2772064759370149,0.5864779874213837,0.7459867799811143,0.7459867799811143,0.8729035639412998,2,716,10.0,3.0,0.1,,,,, (1hours)
binary,1,DT,PGD-20-SNN,0.3,0.8503668763102725,0.8521686189915854,0.26572327044025157,0.2793618235830563,0.584643605870021,0.7422096317280453,0.7422096317280453,0.8729035639412998,2,716,20.0,9.5,0.031578947368421054,,,,, (1hours)
binary,1,DT,BBA,0.3,0.8503668763102725,0.8521686189915854,0.007337526205450734,0.009490681658038775,0.8430293501048218,0.9867799811142587,0.9867799811142587,0.8729035639412998,2,716,,,,80.0,160.0,115.0,, (1hours)
