task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features,time_window
multi_targeted_non_malicious,1,LightGBM,BBA-targeted-benign,0.1,3,0.8553459119496856,0.8555325734873456,0.30345911949685533,0.1842111197178155,0.5518867924528302,0.9718504845408399,0.8265199161425576,6,716,2167,,,,200.0,130.0,120.0,, (1hours)
multi_targeted_non_malicious,1,LightGBM,DBA-style-targeted-benign,0.1,3,0.8553459119496856,0.8555325734873456,0.5864779874213837,0.5769032671685572,0.2688679245283019,0.4734656206737425,0.8265199161425576,6,716,2167,,,,,,,35.0, (1hours)
multi_targeted_non_malicious,1,LightGBM,FGSM-SNN-targeted-benign,0.2,3,0.8553459119496856,0.8555325734873456,0.4971174004192872,0.4339984369191875,0.35822851153039836,0.22565759113982464,0.8265199161425576,6,716,2167,,,,,,,, (1hours)
multi_targeted_non_malicious,1,LightGBM,PGD-10-SNN-targeted-benign,0.2,3,0.8553459119496856,0.8555325734873456,0.5390461215932913,0.46899409286341553,0.3162997903563942,0.09506229810798339,0.8265199161425576,6,716,2167,10.0,3.0,0.1,,,,, (1hours)
multi_targeted_non_malicious,1,LightGBM,PGD-20-SNN-targeted-benign,0.2,3,0.8553459119496856,0.8555325734873456,0.5264675052410901,0.455576619247899,0.32887840670859547,0.09598523304107061,0.8265199161425576,6,716,2167,20.0,17.0,0.01764705882352941,,,,, (1hours)
multi_targeted_non_malicious,1,LightGBM,BBA-targeted-benign,0.2,3,0.8553459119496856,0.8555325734873456,0.2937631027253669,0.1683832963173302,0.5615828092243187,0.9889247808029534,0.8265199161425576,6,716,2167,,,,200.0,130.0,120.0,, (1hours)
multi_targeted_non_malicious,1,LightGBM,DBA-style-targeted-benign,0.2,3,0.8553459119496856,0.8555325734873456,0.5883123689727463,0.5791786870566449,0.26703354297693926,0.47023534840793724,0.8265199161425576,6,716,2167,,,,,,,35.0, (1hours)
multi_targeted_non_malicious,1,LightGBM,FGSM-SNN-targeted-benign,0.3,3,0.8553459119496856,0.8555325734873456,0.5,0.434494908829469,0.35534591194968557,0.20581449007844946,0.8265199161425576,6,716,2167,,,,,,,, (1hours)
multi_targeted_non_malicious,1,LightGBM,PGD-10-SNN-targeted-benign,0.3,3,0.8553459119496856,0.8555325734873456,0.4439203354297694,0.4058190644777814,0.4114255765199162,0.049377018920166126,0.8265199161425576,6,716,2167,10.0,3.0,0.1,,,,, (1hours)
multi_targeted_non_malicious,1,LightGBM,PGD-20-SNN-targeted-benign,0.3,3,0.8553459119496856,0.8555325734873456,0.5235849056603774,0.45239402315570243,0.33176100628930816,0.116751269035533,0.8265199161425576,6,716,2167,20.0,17.0,0.01764705882352941,,,,, (1hours)
multi_targeted_non_malicious,1,LightGBM,BBA-targeted-benign,0.3,3,0.8553459119496856,0.8555325734873456,0.28983228511530396,0.16105286327409268,0.5655136268343817,0.9958467928011075,0.8265199161425576,6,716,2167,,,,200.0,130.0,120.0,, (1hours)
multi_targeted_non_malicious,1,LightGBM,DBA-style-targeted-benign,0.3,3,0.8553459119496856,0.8555325734873456,0.5877882599580713,0.5785353855987699,0.2675576519916143,0.47115828334102444,0.8265199161425576,6,716,2167,,,,,,,35.0, (1hours)
multi_targeted_non_malicious,2,RF,FGSM-SNN-targeted-benign,0.05,3,0.8354297693920335,0.8349961046231295,0.5448113207547169,0.5141254248919012,0.29061844863731656,0.3328598484848485,0.8126310272536688,6,716,2112,,,,,,,, (1hours)
multi_targeted_non_malicious,2,RF,PGD-10-SNN-targeted-benign,0.05,3,0.8354297693920335,0.8349961046231295,0.48139412997903563,0.4455723684813773,0.35403563941299787,0.5303030303030303,0.8126310272536688,6,716,2112,10.0,10.0,0.03,,,,, (1hours)
multi_targeted_non_malicious,2,RF,PGD-20-SNN-targeted-benign,0.05,3,0.8354297693920335,0.8349961046231295,0.4790356394129979,0.4414438302137016,0.3563941299790356,0.5369318181818182,0.8126310272536688,6,716,2112,20.0,19.0,0.015789473684210527,,,,, (1hours)
multi_targeted_non_malicious,2,RF,BBA-targeted-benign,0.05,3,0.8354297693920335,0.8349961046231295,0.6944444444444444,0.6842010561764502,0.14098532494758909,0.2547348484848485,0.8126310272536688,6,716,2112,,,,170.0,280.0,200.0,, (1hours)
multi_targeted_non_malicious,2,RF,DBA-style-targeted-benign,0.05,3,0.8354297693920335,0.8349961046231295,0.7958595387840671,0.794191000605999,0.039570230607966383,0.07149621212121213,0.8126310272536688,6,716,2112,,,,,,,175.0, (1hours)
multi_targeted_non_malicious,2,RF,FGSM-SNN-targeted-benign,0.1,3,0.8354297693920335,0.8349961046231295,0.5136268343815513,0.4610760054767451,0.3218029350104822,0.46448863636363635,0.8126310272536688,6,716,2112,,,,,,,, (1hours)
