task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features
multi,2,XGBoost,DBA-style,0.3,0.6137316561844863,0.513407757341877,0.6061320754716981,0.5058165495255036,0.007599580712788212,0.012,0.00044444444444444447,0.9088050314465409,6,453
multi,2,LightGBM,FGSM-SNN,0.05,0.6166142557651991,0.5169767194598239,0.4630503144654088,0.3505430612014319,0.15356394129979034,0.2602921646746348,0.07215582115980522,0.9035639412997903,6,453
multi,2,LightGBM,PGD-10-SNN,0.05,0.6166142557651991,0.5169767194598239,0.4782494758909853,0.38439890867979076,0.1383647798742138,0.22841965471447542,0.05843293492695883,0.9035639412997903,6,453
multi,2,LightGBM,PGD-20-SNN,0.05,0.6166142557651991,0.5169767194598239,0.4777253668763103,0.3830586104925031,0.13888888888888884,0.22753430721558213,0.061531651173085435,0.9035639412997903,6,453
multi,2,LightGBM,BBA,0.05,0.6166142557651991,0.5169767194598239,0.3694968553459119,0.2560457871758227,0.2471174004192872,0.38601150951748564,0.12837538733953077,0.9035639412997903,6,453
multi,2,LightGBM,DBA-style,0.05,0.6166142557651991,0.5169767194598239,0.4580712788259958,0.3404220295599525,0.15854297693920333,0.2673749446657813,0.10092961487383798,0.9035639412997903,6,453
multi,2,LightGBM,FGSM-SNN,0.1,0.6166142557651991,0.5169767194598239,0.4570230607966457,0.365264023908782,0.15959119496855345,0.2687029659141213,0.22797698096502877,0.9035639412997903,6,453
multi,2,LightGBM,PGD-10-SNN,0.1,0.6166142557651991,0.5169767194598239,0.4025157232704403,0.2975755037092608,0.21409853249475885,0.3470562195661797,0.1522797698096503,0.9035639412997903,6,453
multi,2,LightGBM,PGD-20-SNN,0.1,0.6166142557651991,0.5169767194598239,0.3970125786163522,0.2913582028478623,0.21960167714884693,0.3563523683045595,0.15891987605135016,0.9035639412997903,6,453
multi,2,LightGBM,BBA,0.1,0.6166142557651991,0.5169767194598239,0.3307127882599581,0.20697168432972748,0.28590146750524104,0.44710048694112436,0.22620628596724215,0.9035639412997903,6,453
multi,2,LightGBM,DBA-style,0.1,0.6166142557651991,0.5169767194598239,0.4520440251572327,0.32775578763438384,0.16457023060796644,0.2771137671536078,0.029216467463479414,0.9035639412997903,6,453
multi,2,LightGBM,FGSM-SNN,0.2,0.6166142557651991,0.5169767194598239,0.4612159329140461,0.36395888862963716,0.15539832285115301,0.26206285967242143,0.16334661354581673,0.9035639412997903,6,453
multi,2,LightGBM,PGD-10-SNN,0.2,0.6166142557651991,0.5169767194598239,0.3582285115303983,0.23115907596752108,0.2583857442348008,0.41921204072598495,0.20318725099601595,0.9035639412997903,6,453
multi,2,LightGBM,PGD-20-SNN,0.2,0.6166142557651991,0.5169767194598239,0.36530398322851154,0.243343490006148,0.2513102725366876,0.41080123948649844,0.20008853474988933,0.9035639412997903,6,453
multi,2,LightGBM,BBA,0.2,0.6166142557651991,0.5169767194598239,0.3231132075471698,0.1936103238357156,0.2935010482180293,0.4546259406817176,0.2288623284639221,0.9035639412997903,6,453
multi,2,LightGBM,DBA-style,0.2,0.6166142557651991,0.5169767194598239,0.4509958071278826,0.32771245702733753,0.1656184486373165,0.2784417884019478,0.02434705621956618,0.9035639412997903,6,453
multi,2,LightGBM,FGSM-SNN,0.3,0.6166142557651991,0.5169767194598239,0.4549266247379455,0.36668774577556434,0.16168763102725364,0.27224435590969454,0.26294820717131473,0.9035639412997903,6,453
multi,2,LightGBM,PGD-10-SNN,0.3,0.6166142557651991,0.5169767194598239,0.34853249475890985,0.2192227677416621,0.2680817610062893,0.43293492695883135,0.19389110225763612,0.9035639412997903,6,453
multi,2,LightGBM,PGD-20-SNN,0.3,0.6166142557651991,0.5169767194598239,0.34879454926624737,0.21803608994783744,0.26781970649895176,0.43249225320938467,0.20495794599380257,0.9035639412997903,6,453
multi,2,LightGBM,BBA,0.3,0.6166142557651991,0.5169767194598239,0.32337526205450734,0.19166201909039016,0.2932389937106918,0.45506861443116425,0.22399291722000886,0.9035639412997903,6,453
multi,2,LightGBM,DBA-style,0.3,0.6166142557651991,0.5169767194598239,0.4509958071278826,0.3278680983917291,0.1656184486373165,0.2784417884019478,0.023461708720672863,0.9035639412997903,6,453
multi,3,RF,FGSM-SNN,0.05,0.6137316561844863,0.5111735290141637,0.42845911949685533,0.32331706522563475,0.185272536687631,0.2988454706927176,0.13987566607460036,0.9135220125786163,6,453
multi,3,RF,PGD-10-SNN,0.05,0.6137316561844863,0.5111735290141637,0.4811320754716981,0.3815065899696939,0.1325995807127882,0.2069271758436945,0.08703374777975133,0.9135220125786163,6,453
multi,3,RF,PGD-20-SNN,0.05,0.6137316561844863,0.5111735290141637,0.48244234800838576,0.383031642414053,0.13128930817610057,0.20470692717584368,0.09014209591474245,0.9135220125786163,6,453
multi,3,RF,BBA,0.05,0.6137316561844863,0.5111735290141637,0.5175576519916143,0.41737158328985197,0.09617400419287203,0.15408525754884547,0.0066607460035523975,0.9135220125786163,6,453
multi,3,RF,DBA-style,0.05,0.6137316561844863,0.5111735290141637,0.6132075471698113,0.5106606570879763,0.0005241090146750338,0.0008880994671403197,0.0,0.9135220125786163,6,453
multi,3,RF,FGSM-SNN,0.1,0.6137316561844863,0.5111735290141637,0.4056603773584906,0.2960130461310561,0.20807127882599574,0.336145648312611,0.16563055062166962,0.9135220125786163,6,453
multi,3,RF,PGD-10-SNN,0.1,0.6137316561844863,0.5111735290141637,0.4415618448637317,0.3388257637841196,0.17216981132075465,0.27087033747779754,0.08658969804618118,0.9135220125786163,6,453
multi,3,RF,PGD-20-SNN,0.1,0.6137316561844863,0.5111735290141637,0.43160377358490565,0.3283770511112413,0.18212788259958068,0.2841918294849023,0.1016873889875666,0.9135220125786163,6,453
multi,3,RF,BBA,0.1,0.6137316561844863,0.5111735290141637,0.44234800838574423,0.34118149307846046,0.1713836477987421,0.2784191829484902,0.035523978685612786,0.9135220125786163,6,453
multi,3,RF,DBA-style,0.1,0.6137316561844863,0.5111735290141637,0.6129454926624738,0.5104214434192877,0.0007861635220125507,0.0013321492007104796,0.0,0.9135220125786163,6,453
multi,3,RF,FGSM-SNN,0.2,0.6137316561844863,0.5111735290141637,0.40408805031446543,0.29560650518744513,0.2096436058700209,0.33792184724689167,0.17451154529307283,0.9135220125786163,6,453
multi,3,RF,PGD-10-SNN,0.2,0.6137316561844863,0.5111735290141637,0.3888888888888889,0.284458284825889,0.22484276729559743,0.3561278863232682,0.1603019538188277,0.9135220125786163,6,453
multi,3,RF,PGD-20-SNN,0.2,0.6137316561844863,0.5111735290141637,0.39753668763102723,0.29376728995665763,0.2161949685534591,0.3410301953818828,0.15319715808170514,0.9135220125786163,6,453
multi,3,RF,BBA,0.2,0.6137316561844863,0.5111735290141637,0.3663522012578616,0.25715485692155743,0.24737945492662472,0.4005328596802842,0.09280639431616342,0.9135220125786163,6,453
multi,3,RF,DBA-style,0.2,0.6137316561844863,0.5111735290141637,0.6126834381551363,0.5101322236827696,0.0010482180293500676,0.0017761989342806395,0.0,0.9135220125786163,6,453
multi,3,RF,FGSM-SNN,0.3,0.6137316561844863,0.5111735290141637,0.4082809224318658,0.3056629424395272,0.20545073375262052,0.3308170515097691,0.238898756660746,0.9135220125786163,6,453
multi,3,RF,PGD-10-SNN,0.3,0.6137316561844863,0.5111735290141637,0.3781446540880503,0.26877778341037245,0.23558700209643602,0.37300177619893427,0.19316163410301954,0.9135220125786163,6,453
multi,3,RF,PGD-20-SNN,0.3,0.6137316561844863,0.5111735290141637,0.3833857442348008,0.2767205211757391,0.2303459119496855,0.3654529307282416,0.19182948490230906,0.9135220125786163,6,453
multi,3,RF,BBA,0.3,0.6137316561844863,0.5111735290141637,0.355083857442348,0.24323063852443969,0.25864779874213834,0.4169626998223801,0.141651865008881,0.9135220125786163,6,453
multi,3,RF,DBA-style,0.3,0.6137316561844863,0.5111735290141637,0.6126834381551363,0.5101322236827696,0.0010482180293500676,0.0017761989342806395,0.0,0.9135220125786163,6,453
multi,3,DT,FGSM-SNN,0.05,0.6042976939203354,0.5044341889076572,0.4289832285115304,0.3145810274200364,0.17531446540880496,0.29164785553047406,0.20045146726862303,0.9132599580712788,6,453
multi,3,DT,PGD-10-SNN,0.05,0.6042976939203354,0.5044341889076572,0.42059748427672955,0.31888916348063,0.18370020964360584,0.29706546275395035,0.12595936794582394,0.9132599580712788,6,453
multi,3,DT,PGD-20-SNN,0.05,0.6042976939203354,0.5044341889076572,0.4258385744234801,0.3244021406306518,0.17845911949685528,0.2848758465011287,0.12054176072234762,0.9132599580712788,6,453
multi,3,DT,BBA,0.05,0.6042976939203354,0.5044341889076572,0.3307127882599581,0.20676180464342173,0.2735849056603773,0.4302483069977427,0.11241534988713318,0.9132599580712788,6,453
multi,3,DT,DBA-style,0.05,0.6042976939203354,0.5044341889076572,0.3338574423480084,0.2004517029622773,0.270440251572327,0.42618510158013545,0.11196388261851016,0.9132599580712788,6,453
multi,3,DT,FGSM-SNN,0.1,0.6042976939203354,0.5044341889076572,0.430293501048218,0.3190509421331526,0.17400419287211738,0.2898419864559819,0.21670428893905191,0.9132599580712788,6,453
multi,3,DT,PGD-10-SNN,0.1,0.6042976939203354,0.5044341889076572,0.4061844863731656,0.3055154174137881,0.19811320754716977,0.3200902934537246,0.12821670428893905,0.9132599580712788,6,453
multi,3,DT,PGD-20-SNN,0.1,0.6042976939203354,0.5044341889076572,0.4077568134171908,0.3085924181692412,0.1965408805031446,0.3178329571106095,0.127313769751693,0.9132599580712788,6,453
multi,3,DT,BBA,0.1,0.6042976939203354,0.5044341889076572,0.3283542976939203,0.2049758855489592,0.27594339622641506,0.4343115124153499,0.13769751693002258,0.9132599580712788,6,453
multi,3,DT,DBA-style,0.1,0.6042976939203354,0.5044341889076572,0.32914046121593293,0.19432575076646322,0.27515723270440245,0.4343115124153499,0.12641083521444696,0.9132599580712788,6,453
multi,3,DT,FGSM-SNN,0.2,0.6042976939203354,0.5044341889076572,0.42741090146750527,0.3220074108979915,0.17688679245283012,0.29571106094808125,0.26275395033860044,0.9132599580712788,6,453
multi,3,DT,PGD-10-SNN,0.2,0.6042976939203354,0.5044341889076572,0.38757861635220126,0.28535261483032687,0.21671907756813413,0.3489841986455982,0.15575620767494355,0.9132599580712788,6,453
multi,3,DT,PGD-20-SNN,0.2,0.6042976939203354,0.5044341889076572,0.3812893081761006,0.27743707990658095,0.22300838574423476,0.36162528216704287,0.1489841986455982,0.9132599580712788,6,453
multi,3,DT,BBA,0.2,0.6042976939203354,0.5044341889076572,0.3280922431865828,0.2042303300527432,0.2762054507337526,0.4347629796839729,0.16839729119638827,0.9132599580712788,6,453
multi,3,DT,DBA-style,0.2,0.6042976939203354,0.5044341889076572,0.32914046121593293,0.19432575076646322,0.27515723270440245,0.4343115124153499,0.12641083521444696,0.9132599580712788,6,453
multi,3,DT,FGSM-SNN,0.3,0.6042976939203354,0.5044341889076572,0.42741090146750527,0.3220074108979915,0.17688679245283012,0.29571106094808125,0.26275395033860044,0.9132599580712788,6,453
multi,3,DT,PGD-10-SNN,0.3,0.6042976939203354,0.5044341889076572,0.3839098532494759,0.28142626777798224,0.22038784067085948,0.3598194130925508,0.15124153498871332,0.9132599580712788,6,453
multi,3,DT,PGD-20-SNN,0.3,0.6042976939203354,0.5044341889076572,0.37552410901467503,0.27206728279727554,0.22877358490566035,0.3711060948081264,0.17381489841986456,0.9132599580712788,6,453
multi,3,DT,BBA,0.3,0.6042976939203354,0.5044341889076572,0.3280922431865828,0.20462345869577062,0.2762054507337526,0.4347629796839729,0.17878103837471784,0.9132599580712788,6,453
multi,3,DT,DBA-style,0.3,0.6042976939203354,0.5044341889076572,0.32914046121593293,0.19432575076646322,0.27515723270440245,0.4343115124153499,0.12641083521444696,0.9132599580712788,6,453
multi,3,XGBoost,FGSM-SNN,0.05,0.6187106918238994,0.518516096650465,0.5007861635220126,0.3687489955659134,0.11792452830188682,0.1709363957597173,0.00044169611307420494,0.9017295597484277,6,453
multi,3,XGBoost,PGD-10-SNN,0.05,0.6187106918238994,0.518516096650465,0.46802935010482183,0.3678597211724254,0.15068134171907754,0.2416077738515901,0.02561837455830389,0.9017295597484277,6,453
multi,3,XGBoost,PGD-20-SNN,0.05,0.6187106918238994,0.518516096650465,0.4659329140461216,0.3684719978280793,0.1527777777777778,0.24646643109540636,0.01987632508833922,0.9017295597484277,6,453
multi,3,XGBoost,BBA,0.05,0.6187106918238994,0.518516096650465,0.3639937106918239,0.25201073784769135,0.25471698113207547,0.39664310954063603,0.017226148409893994,0.9017295597484277,6,453
multi,3,XGBoost,DBA-style,0.05,0.6187106918238994,0.518516096650465,0.6063941299790356,0.5054215142015154,0.012316561844863738,0.018109540636042403,0.0,0.9017295597484277,6,453
multi,3,XGBoost,FGSM-SNN,0.1,0.6187106918238994,0.518516096650465,0.4997379454926625,0.3678576401905245,0.11897274633123689,0.17314487632508835,0.0,0.9017295597484277,6,453
multi,3,XGBoost,PGD-10-SNN,0.1,0.6187106918238994,0.518516096650465,0.40854297693920333,0.3121116628093661,0.21016771488469604,0.34452296819787986,0.06802120141342756,0.9017295597484277,6,453
multi,3,XGBoost,PGD-20-SNN,0.1,0.6187106918238994,0.518516096650465,0.4082809224318658,0.31237294302847657,0.21042976939203356,0.340547703180212,0.06492932862190813,0.9017295597484277,6,453
multi,3,XGBoost,BBA,0.1,0.6187106918238994,0.518516096650465,0.3380503144654088,0.2143169774293461,0.2806603773584906,0.43418727915194344,0.029151943462897525,0.9017295597484277,6,453
multi,3,XGBoost,DBA-style,0.1,0.6187106918238994,0.518516096650465,0.6063941299790356,0.5054215142015154,0.012316561844863738,0.018109540636042403,0.0,0.9017295597484277,6,453
multi,3,XGBoost,FGSM-SNN,0.2,0.6187106918238994,0.518516096650465,0.49580712788259956,0.36005299624669707,0.12290356394129981,0.17314487632508835,0.0017667844522968198,0.9017295597484277,6,453
multi,3,XGBoost,PGD-10-SNN,0.2,0.6187106918238994,0.518516096650465,0.3752620545073375,0.26804734764890426,0.24344863731656186,0.39045936395759717,0.1068904593639576,0.9017295597484277,6,453
multi,3,XGBoost,PGD-20-SNN,0.2,0.6187106918238994,0.518516096650465,0.370020964360587,0.25781039549145546,0.24868972746331236,0.3992932862190813,0.11307420494699646,0.9017295597484277,6,453
multi,3,XGBoost,BBA,0.2,0.6187106918238994,0.518516096650465,0.32940251572327045,0.2063777935243614,0.2893081761006289,0.4447879858657244,0.04770318021201413,0.9017295597484277,6,453
multi,3,XGBoost,DBA-style,0.2,0.6187106918238994,0.518516096650465,0.6063941299790356,0.5054215142015154,0.012316561844863738,0.018109540636042403,0.0,0.9017295597484277,6,453
multi,3,XGBoost,FGSM-SNN,0.3,0.6187106918238994,0.518516096650465,0.4979035639412998,0.36800438077698777,0.12080712788259956,0.17314487632508835,0.02429328621908127,0.9017295597484277,6,453
multi,3,XGBoost,PGD-10-SNN,0.3,0.6187106918238994,0.518516096650465,0.3540356394129979,0.23684561590193898,0.26467505241090145,0.4209363957597173,0.13118374558303886,0.9017295597484277,6,453
multi,3,XGBoost,PGD-20-SNN,0.3,0.6187106918238994,0.518516096650465,0.3556079664570231,0.2419600916212261,0.2631027253668763,0.42358657243816256,0.12190812720848057,0.9017295597484277,6,453
multi,3,XGBoost,BBA,0.3,0.6187106918238994,0.518516096650465,0.3280922431865828,0.2045742348663995,0.29061844863731656,0.4469964664310954,0.0803886925795053,0.9017295597484277,6,453
multi,3,XGBoost,DBA-style,0.3,0.6187106918238994,0.518516096650465,0.6063941299790356,0.5054215142015154,0.012316561844863738,0.018109540636042403,0.0,0.9017295597484277,6,453
multi,3,LightGBM,FGSM-SNN,0.05,0.6194968553459119,0.5193228817406055,0.4690775681341719,0.3667704880099469,0.15041928721174003,0.25319805910895454,0.0423467137185708,0.9035639412997903,6,453
multi,3,LightGBM,PGD-10-SNN,0.05,0.6194968553459119,0.5193228817406055,0.4528301886792453,0.35915871509605707,0.16666666666666663,0.2730480811645346,0.08072342302602559,0.9035639412997903,6,453
multi,3,LightGBM,PGD-20-SNN,0.05,0.6194968553459119,0.5193228817406055,0.4554507337526205,0.36389198842511833,0.1640461215932914,0.26643140714600794,0.09131010145566829,0.9035639412997903,6,453
multi,3,LightGBM,BBA,0.05,0.6194968553459119,0.5193228817406055,0.3472222222222222,0.22385330088875774,0.2722746331236897,0.4309660344067049,0.15659461843846492,0.9035639412997903,6,453
multi,3,LightGBM,DBA-style,0.05,0.6194968553459119,0.5193228817406055,0.4549266247379455,0.3265879666494472,0.16457023060796644,0.27481252756947505,0.06793118659020732,0.9035639412997903,6,453
multi,3,LightGBM,FGSM-SNN,0.1,0.6194968553459119,0.5193228817406055,0.4724842767295597,0.37007337572291044,0.1470125786163522,0.2479047198941332,0.0458756065284517,0.9035639412997903,6,453
multi,3,LightGBM,PGD-10-SNN,0.1,0.6194968553459119,0.5193228817406055,0.3922955974842767,0.2894847279616174,0.2272012578616352,0.3758270842523158,0.21967357741508603,0.9035639412997903,6,453
multi,3,LightGBM,PGD-20-SNN,0.1,0.6194968553459119,0.5193228817406055,0.39281970649895176,0.28796337598422284,0.22667714884696016,0.37715041905602115,0.211733568592854,0.9035639412997903,6,453
multi,3,LightGBM,BBA,0.1,0.6194968553459119,0.5193228817406055,0.33438155136268344,0.20742521018324822,0.2851153039832285,0.44596382884869873,0.21835024261138067,0.9035639412997903,6,453
multi,3,LightGBM,DBA-style,0.1,0.6194968553459119,0.5193228817406055,0.4520440251572327,0.3191048505704537,0.16745283018867924,0.27966475518306133,0.027790030877812087,0.9035639412997903,6,453
multi,3,LightGBM,FGSM-SNN,0.2,0.6194968553459119,0.5193228817406055,0.4724842767295597,0.37000598757272146,0.1470125786163522,0.24658138509042787,0.035288928098809,0.9035639412997903,6,453
multi,3,LightGBM,PGD-10-SNN,0.2,0.6194968553459119,0.5193228817406055,0.35718029350104824,0.2319101704101868,0.2623165618448637,0.43273048081164533,0.24128804587560654,0.9035639412997903,6,453
multi,3,LightGBM,PGD-20-SNN,0.2,0.6194968553459119,0.5193228817406055,0.36451781970649894,0.24145034374480143,0.254979035639413,0.419497132774592,0.22143802382002647,0.9035639412997903,6,453
multi,3,LightGBM,BBA,0.2,0.6194968553459119,0.5193228817406055,0.32940251572327045,0.19655890535922066,0.2900943396226415,0.4477282752536392,0.23423026025584473,0.9035639412997903,6,453
multi,3,LightGBM,DBA-style,0.2,0.6194968553459119,0.5193228817406055,0.4509958071278826,0.3190747417707104,0.1685010482180293,0.2814292015880018,0.020291133656815175,0.9035639412997903,6,453
multi,3,LightGBM,FGSM-SNN,0.3,0.6194968553459119,0.5193228817406055,0.47064989517819705,0.36487095555079285,0.14884696016771487,0.24614027348919276,0.0,0.9035639412997903,6,453
multi,3,LightGBM,PGD-10-SNN,0.3,0.6194968553459119,0.5193228817406055,0.3584905660377358,0.22379857418521637,0.2610062893081761,0.4225849139832378,0.19761799735333038,0.9035639412997903,6,453
multi,3,LightGBM,PGD-20-SNN,0.3,0.6194968553459119,0.5193228817406055,0.35351153039832284,0.21870259361080296,0.2659853249475891,0.4278782531980591,0.1980591089545655,0.9035639412997903,6,453
multi,3,LightGBM,BBA,0.3,0.6194968553459119,0.5193228817406055,0.3283542976939203,0.1909996273838962,0.2911425576519916,0.44728716365240406,0.22408469342743714,0.9035639412997903,6,453
multi,3,LightGBM,DBA-style,0.3,0.6194968553459119,0.5193228817406055,0.4509958071278826,0.3191353668961281,0.1685010482180293,0.2814292015880018,0.019850022055580063,0.9035639412997903,6,453
multi,4,RF,FGSM-SNN,0.05,0.6108490566037735,0.5085834206126473,0.34617400419287214,0.2401014364678782,0.2646750524109014,0.42914438502673796,0.14750445632798573,0.9216457023060797,6,453
multi,4,RF,PGD-10-SNN,0.05,0.6108490566037735,0.5085834206126473,0.3556079664570231,0.25445577028486843,0.25524109014675045,0.41711229946524064,0.035650623885918005,0.9216457023060797,6,453
multi,4,RF,PGD-20-SNN,0.05,0.6108490566037735,0.5085834206126473,0.3553459119496855,0.2540727627995049,0.255503144654088,0.41711229946524064,0.05213903743315508,0.9216457023060797,6,453
multi,4,RF,BBA,0.05,0.6108490566037735,0.5085834206126473,0.5327568134171907,0.4297413280797335,0.07809224318658281,0.12254901960784313,0.0017825311942959,0.9216457023060797,6,453
multi,4,RF,DBA-style,0.05,0.6108490566037735,0.5085834206126473,0.6092767295597484,0.506673718115389,0.0015723270440251014,0.0022281639928698753,0.0,0.9216457023060797,6,453
multi,4,RF,FGSM-SNN,0.1,0.6108490566037735,0.5085834206126473,0.3409329140461216,0.23076930405224327,0.26991614255765195,0.4358288770053476,0.2700534759358289,0.9216457023060797,6,453
multi,4,RF,PGD-10-SNN,0.1,0.6108490566037735,0.5085834206126473,0.34329140461215935,0.23886104976685169,0.2675576519916142,0.4353832442067736,0.023618538324420676,0.9216457023060797,6,453
multi,4,RF,PGD-20-SNN,0.1,0.6108490566037735,0.5085834206126473,0.3440775681341719,0.24057076908268168,0.26677148846960164,0.4358288770053476,0.02406417112299465,0.9216457023060797,6,453
multi,4,RF,BBA,0.1,0.6108490566037735,0.5085834206126473,0.43134171907756813,0.32610248301302636,0.1795073375262054,0.2887700534759358,0.030303030303030304,0.9216457023060797,6,453
multi,4,RF,DBA-style,0.1,0.6108490566037735,0.5085834206126473,0.6092767295597484,0.506673718115389,0.0015723270440251014,0.0022281639928698753,0.0,0.9216457023060797,6,453
multi,4,RF,FGSM-SNN,0.2,0.6108490566037735,0.5085834206126473,0.3419811320754717,0.22716243300290972,0.2688679245283018,0.4336007130124777,0.3016934046345811,0.9216457023060797,6,453
multi,4,RF,PGD-10-SNN,0.2,0.6108490566037735,0.5085834206126473,0.3417190775681342,0.2168381443597914,0.26912997903563934,0.4353832442067736,0.2909982174688057,0.9216457023060797,6,453
multi,4,RF,PGD-20-SNN,0.2,0.6108490566037735,0.5085834206126473,0.34355345911949686,0.21834992855202776,0.26729559748427667,0.43404634581105167,0.2905525846702317,0.9216457023060797,6,453
multi,4,RF,BBA,0.2,0.6108490566037735,0.5085834206126473,0.3561320754716981,0.24052120777796948,0.2547169811320754,0.40730837789661317,0.10115864527629234,0.9216457023060797,6,453
multi,4,RF,DBA-style,0.2,0.6108490566037735,0.5085834206126473,0.6098008385744235,0.5072052814922392,0.0010482180293500676,0.001336898395721925,0.0,0.9216457023060797,6,453
multi,4,RF,FGSM-SNN,0.3,0.6108490566037735,0.5085834206126473,0.3438155136268344,0.226505225404238,0.26703354297693915,0.4322638146167558,0.30614973262032086,0.9216457023060797,6,453
multi,4,RF,PGD-10-SNN,0.3,0.6108490566037735,0.5085834206126473,0.34276729559748426,0.21259647730765702,0.2680817610062893,0.43315508021390375,0.30080213903743314,0.9216457023060797,6,453
multi,4,RF,PGD-20-SNN,0.3,0.6108490566037735,0.5085834206126473,0.3440775681341719,0.21640154742326403,0.26677148846960164,0.4344919786096257,0.29901960784313725,0.9216457023060797,6,453
multi,4,RF,BBA,0.3,0.6108490566037735,0.5085834206126473,0.3438155136268344,0.22460590327682836,0.26703354297693915,0.428698752228164,0.13992869875222816,0.9216457023060797,6,453
multi,4,RF,DBA-style,0.3,0.6108490566037735,0.5085834206126473,0.6098008385744235,0.5072052814922392,0.0010482180293500676,0.001336898395721925,0.0,0.9216457023060797,6,453
multi,4,DT,FGSM-SNN,0.05,0.6022012578616353,0.5007586745657775,0.3710691823899371,0.2652272914727179,0.23113207547169817,0.37262872628726285,0.2186088527551942,0.9129979035639413,6,453
multi,4,DT,PGD-10-SNN,0.05,0.6022012578616353,0.5007586745657775,0.3909853249475891,0.28738946332536325,0.21121593291404617,0.3428184281842818,0.14814814814814814,0.9129979035639413,6,453
multi,4,DT,PGD-20-SNN,0.05,0.6022012578616353,0.5007586745657775,0.3747379454926625,0.26996765571661013,0.22746331236897277,0.37172538392050586,0.16937669376693767,0.9129979035639413,6,453
multi,4,DT,BBA,0.05,0.6022012578616353,0.5007586745657775,0.3259958071278826,0.20380635120006557,0.27620545073375263,0.43812104787714545,0.12104787714543812,0.9129979035639413,6,453
multi,4,DT,DBA-style,0.05,0.6022012578616353,0.5007586745657775,0.3320230607966457,0.20560192563943286,0.2701781970649896,0.4327009936766034,0.1955736224028907,0.9129979035639413,6,453
multi,4,DT,FGSM-SNN,0.1,0.6022012578616353,0.5007586745657775,0.3867924528301887,0.2835488845121266,0.21540880503144655,0.34552845528455284,0.23441734417344173,0.9129979035639413,6,453
multi,4,DT,PGD-10-SNN,0.1,0.6022012578616353,0.5007586745657775,0.3561320754716981,0.24968688974579514,0.24606918238993714,0.4019873532068654,0.23848238482384823,0.9129979035639413,6,453
multi,4,DT,PGD-20-SNN,0.1,0.6022012578616353,0.5007586745657775,0.35953878406708595,0.25377367715188515,0.2426624737945493,0.4019873532068654,0.24028906955736223,0.9129979035639413,6,453
multi,4,DT,BBA,0.1,0.6022012578616353,0.5007586745657775,0.3259958071278826,0.20297408889634197,0.27620545073375263,0.43812104787714545,0.13414634146341464,0.9129979035639413,6,453
multi,4,DT,DBA-style,0.1,0.6022012578616353,0.5007586745657775,0.330188679245283,0.20433104328144322,0.27201257861635225,0.43586269196025296,0.23622402890695574,0.9129979035639413,6,453
multi,4,DT,FGSM-SNN,0.2,0.6022012578616353,0.5007586745657775,0.35953878406708595,0.24089165672857374,0.2426624737945493,0.3943089430894309,0.27145438121047877,0.9129979035639413,6,453
multi,4,DT,PGD-10-SNN,0.2,0.6022012578616353,0.5007586745657775,0.3472222222222222,0.23787374924165486,0.25497903563941304,0.4168925022583559,0.26738934056007224,0.9129979035639413,6,453
multi,4,DT,PGD-20-SNN,0.2,0.6022012578616353,0.5007586745657775,0.3477463312368973,0.23755228779879378,0.25445492662473795,0.4159891598915989,0.27009936766034326,0.9129979035639413,6,453
multi,4,DT,BBA,0.2,0.6022012578616353,0.5007586745657775,0.3259958071278826,0.20094676149238327,0.27620545073375263,0.43812104787714545,0.15085817524841916,0.9129979035639413,6,453
multi,4,DT,DBA-style,0.2,0.6022012578616353,0.5007586745657775,0.330188679245283,0.2043311759314428,0.27201257861635225,0.43586269196025296,0.23667570009033423,0.9129979035639413,6,453
multi,4,DT,FGSM-SNN,0.3,0.6022012578616353,0.5007586745657775,0.35115303983228513,0.225735115476442,0.2510482180293501,0.4092140921409214,0.2899728997289973,0.9129979035639413,6,453
multi,4,DT,PGD-10-SNN,0.3,0.6022012578616353,0.5007586745657775,0.35062893081761004,0.2412874310123734,0.2515723270440252,0.4132791327913279,0.27145438121047877,0.9129979035639413,6,453
multi,4,DT,PGD-20-SNN,0.3,0.6022012578616353,0.5007586745657775,0.34564989517819705,0.23305644738846581,0.2565513626834382,0.4182475158084914,0.26874435411020775,0.9129979035639413,6,453
multi,4,DT,BBA,0.3,0.6022012578616353,0.5007586745657775,0.3259958071278826,0.20118598382749325,0.27620545073375263,0.43812104787714545,0.16260162601626016,0.9129979035639413,6,453
multi,4,DT,DBA-style,0.3,0.6022012578616353,0.5007586745657775,0.330188679245283,0.2043311759314428,0.27201257861635225,0.43586269196025296,0.23667570009033423,0.9129979035639413,6,453
multi,4,XGBoost,FGSM-SNN,0.05,0.6147798742138365,0.513061705855004,0.4748427672955975,0.37129351212057543,0.13993710691823902,0.230837394771821,0.03190075321222862,0.8888888888888888,6,453
multi,4,XGBoost,PGD-10-SNN,0.05,0.6147798742138365,0.513061705855004,0.44654088050314467,0.34760848977127573,0.16823899371069184,0.27558706247230835,0.0412051395657953,0.8888888888888888,6,453
multi,4,XGBoost,PGD-20-SNN,0.05,0.6147798742138365,0.513061705855004,0.45440251572327045,0.35646493728891804,0.16037735849056606,0.26406734603455917,0.03278688524590164,0.8888888888888888,6,453
